nameseq,k1,k2,k3,label
Zosma01g10380.1,1.9830819364148968,3.9453436046941928,5.86641153206363,1
Zosma04g15060.1,1.9762346968377442,3.901987983892517,5.793160560237283,1
Zosma06g00450.1,1.9834653986759465,3.942914084269309,5.874988360116922,1
Zosma02g01700.1,1.9397619335446146,3.8601593150509825,5.7573779147438895,1
Zosma04g06190.1,1.9984246670893564,3.9735695471166803,5.839527397913994,1
Zosma01g39270.1,1.988130679862235,3.945333220657431,5.836268654037149,1
Zosma07g03220.1,1.984624037383059,3.934816086824838,5.864409293163512,1
Zosma04g25810.1,1.9528875813781674,3.863241304980145,5.756025919501816,1
Zosma05g19200.1,1.949113605883965,3.869719132569331,5.776258860017981,1
Zosma04g15520.1,1.9956825674527956,3.9785962135571253,5.906970249829858,1
Zosma05g19010.1,1.9691620210691279,3.8316357490169533,5.558483148168295,1
Zosma05g10270.1,1.9719642343271573,3.908172685560589,5.8241804813253495,1
Zosma04g26800.1,1.981184326772886,3.9001160842382396,5.621439339506676,1
Zosma02g05500.1,1.996103648834635,3.957068044324758,5.880066591159967,1
Zosma01g24580.1,1.9571097990934063,3.887283146917371,5.7892267168674705,1
Zosma06g17470.1,1.9737066866548365,3.904919245409066,5.80579808822939,1
Zosma06g14750.1,1.9461947998803018,3.839790783048262,5.681978145987113,1
Zosma01g27110.1,1.9615902177975646,3.8612193266423387,5.730538201584544,1
Zosma04g09040.1,1.968258622885238,3.9057391420429775,5.828914612212539,1
Zosma65g00040.1,1.9694702252231475,3.9116805551909324,5.784501885330206,1
Zosma848g00100.1,1.8820372705782527,3.610706035493864,5.187107517925727,1
Zosma01g01520.1,1.9689701983466632,3.9059480552072405,5.827056984613356,1
Zosma07g00170.1,1.9429493800079767,3.8691579199877153,5.736869806015386,1
Zosma04g13690.1,1.978412422140495,3.946843884863163,5.87380864862904,1
Zosma06g03910.1,1.9954959701404178,3.966127110335419,5.8975429123557275,1
Zosma04g26990.1,1.9189269040618129,3.811435164088312,5.638554812076663,1
Zosma06g02100.1,1.954596812149969,3.8765044830084823,5.779021187570667,1
Zosma01g05680.1,1.9931111905031247,3.9203593163412993,5.7727027752731725,1
Zosma03g23990.1,1.9597112305937823,3.8900111157734623,5.798349166698294,1
Zosma05g09620.1,1.9926576270066583,3.955113491726952,5.882168655429364,1
Zosma01g14070.1,1.9814410432997278,3.9032079759442633,5.65288562067716,1
Zosma06g00180.1,1.9864575306851318,3.9429670246337483,5.884061947153667,1
Zosma02g25060.1,1.9820650101926192,3.9214982664707145,5.824416109713901,1
Zosma02g02440.1,1.9973434651647197,3.9692408804282415,5.889489141896673,1
Zosma05g20770.1,1.9957370135269905,3.9641895486106593,5.905347977246876,1
Zosma01g02730.1,1.9668282833214736,3.888153806537959,5.786970337437733,1
Zosma01g12920.1,1.986582477045749,3.940804280620052,5.853159474243381,1
Zosma04g24820.1,1.9941289429303253,3.9541694486652426,5.8832458130709115,1
Zosma01g38030.1,1.9543540223967606,3.862800782056466,5.755154601719276,1
Zosma06g03530.1,1.967530778299225,3.903884274825965,5.797260318395985,1
Zosma06g22060.1,1.9575166336694307,3.8726346442159048,5.7485411630326855,1
Zosma04g10280.1,1.9935808824288817,3.955221339880275,5.892251193871696,1
Zosma02g20500.1,1.994657164187966,3.974465492506702,5.9046309694316195,1
Zosma05g23000.1,1.9969459471711966,3.9431412786422975,5.857856784414611,1
Zosma06g08030.1,1.9975411880158411,3.9701702933441774,5.904912956143785,1
Zosma01g00780.1,1.9967917351450604,3.9526955417108076,5.862620324252176,1
Zosma01g18980.1,1.9942242422187666,3.887636466307334,5.724048567753794,1
Zosma01g06390.1,1.990931917885857,3.9489589097487534,5.8764304798676585,1
Zosma02g01900.1,1.9509347531395371,3.8733359891917067,5.771911909794134,1
Zosma05g03950.1,1.9825705112246572,3.937544017164712,5.8283831694182,1
Zosma05g27920.1,1.980057664947193,3.929192530076937,5.85395667961337,1
Zosma06g08720.1,1.964182144533189,3.8984199628796734,5.7725387423933405,1
Zosma02g08420.1,1.9878545578767035,3.9596634596026283,5.913369194743711,1
Zosma05g18320.1,1.9857014120519498,3.9399589804291297,5.864093637538887,1
Zosma05g25400.1,1.951748588062724,3.8584942029906637,5.745809325132901,1
Zosma01g10230.1,1.969237072144204,3.8884847417986546,5.660932467484521,1
Zosma02g19120.1,1.9557930117451183,3.8674412935847413,5.739296773613007,1
Zosma06g18370.1,1.9644438039514172,3.896391407703578,5.8107172255075525,1
Zosma01g17000.1,1.9910660579582142,3.9633131922897133,5.924008360325749,1
Zosma360g00050.1,1.9787667804349198,3.938319968729492,5.832790293198861,1
Zosma03g16310.1,1.9650024883846462,3.876424668274706,5.733637033291903,1
Zosma06g06360.1,1.9862235233593024,3.9469960250208995,5.864340825086952,1
Zosma05g06290.1,1.9816265476546837,3.933499006298371,5.85236249696223,1
Zosma05g30400.1,1.9668293677472757,3.8961412077740425,5.804646573133084,1
Zosma06g06160.1,1.966963275359823,3.8528446728171373,5.664792846618663,1
Zosma03g05350.1,1.9608611300956527,3.902113792042166,5.825624027581577,1
Zosma04g23600.1,1.9933823959103756,3.9581202698736577,5.824261974169656,1
Zosma19g00140.1,1.8617893714787108,3.6229086540347604,5.222931813485883,1
Zosma04g18570.1,1.9905247867939155,3.9445063993670413,5.86294090233507,1
Zosma05g20690.1,1.995129416071792,3.9555778341117165,5.870725451738244,1
Zosma43g00010.1,1.980747573444353,3.907956484125179,5.7584309585333004,1
Zosma01g10980.1,1.9874901668023615,3.897968573850461,5.6978112447311045,1
Zosma05g01310.1,1.9982216192545454,3.9599173473583162,5.890338550113348,1
Zosma06g08760.1,1.9868126360734415,3.924296489690358,5.814627080317556,1
Zosma04g25770.1,1.946530077718874,3.8373148321962725,5.690484683799619,1
Zosma02g17360.1,1.9396552115910803,3.8421437877299436,5.728673427726529,1
Zosma06g12480.1,1.9524507343579969,3.8268102765850336,5.581961069956987,1
Zosma05g06780.1,1.9877935668173996,3.958512291887921,5.8184664244124695,1
Zosma06g08820.1,1.9793146996663735,3.9224331793081304,5.839676387271806,1
Zosma07g00630.1,1.9676185558228068,3.905704295562698,5.810901692488162,1
Zosma02g16710.1,1.9847832765623186,3.9356285135768116,5.847762522302076,1
Zosma01g05970.1,1.9824169780080054,3.9277546774660594,5.7687409836602015,1
Zosma05g09910.1,1.9550286917114068,3.868418603627498,5.7566566852715395,1
Zosma06g28790.1,1.9870552052098256,3.9544538679018286,5.900503838349257,1
Zosma03g14560.1,1.9664287271669947,3.9001330552035376,5.823181460181946,1
Zosma01g20740.1,1.9981596043645309,3.9717849426997978,5.894040941553666,1
Zosma01g34890.1,1.9632073525318146,3.8852159787462432,5.767375885932229,1
Zosma03g08500.1,1.991265820158926,3.9486776435895963,5.863564599591327,1
Zosma06g08490.1,1.9740819923413673,3.884478601522864,5.739975242165501,1
Zosma06g07930.1,1.9247665176361555,3.8068360658504727,5.642574688966574,1
Zosma02g15970.1,1.9684516654424802,3.8919020777343825,5.661237279498996,1
Zosma05g01240.1,1.964000542759082,3.897568485928858,5.797855548298601,1
Zosma03g30450.1,1.9848295780348915,3.9325607994263914,5.862120784968251,1
Zosma01g38730.1,1.9816601192827485,3.885862489245281,5.73540072944752,1
Zosma03g01560.1,1.9721594677999672,3.8547215074169805,5.629290717318677,1
Zosma01g14540.1,1.9253516623289586,3.818434001363618,5.658068114077017,1
Zosma04g25070.1,1.9861035302311825,3.8912374919223396,5.755679390639292,1
Zosma01g15090.1,1.9581980969343704,3.889076817766328,5.801025815997994,1
Zosma04g26100.1,1.999276301249134,3.970858348433749,5.916843064766499,1
Zosma848g00140.1,1.9877188718614236,3.955220800420259,5.9029182603816235,1
Zosma04g20880.1,1.9365241761524197,3.8342288607703634,5.6895537394670805,1
Zosma05g02860.1,1.9822249884137348,3.9495187786781734,5.897063535326221,1
Zosma01g27650.1,1.9742271009582493,3.899409480633131,5.745704778771653,1
Zosma05g33500.1,1.9761355173543256,3.920837617708119,5.849083727129126,1
Zosma03g25880.1,1.9933831435055591,3.928560625428203,5.8166080703647145,1
Zosma04g15800.1,1.9747619087815282,3.9272272472447796,5.855917702314058,1
Zosma06g13410.1,1.9657557680858617,3.928978085498743,5.8159261945191325,1
Zosma06g27640.1,1.973201558750365,3.9136961592393,5.835957926786695,1
Zosma01g17990.1,1.981595173401648,3.887900317384092,5.732564108652612,1
Zosma03g01040.1,1.9169238903409964,3.7934344114348963,5.497396575188557,1
Zosma02g01250.1,1.9824229737327737,3.9379711322945945,5.878144981736633,1
Zosma06g15270.1,1.9534860962810794,3.9016442204829596,5.770512906558312,1
Zosma02g08540.1,1.995465377583528,3.9534423185265988,5.891469891345386,1
Zosma03g33940.1,1.9852099802436325,3.9392503947708652,5.868667863097545,1
Zosma03g00850.1,1.9633749756596985,3.8984705391044834,5.81377525664313,1
Zosma05g19130.1,1.9445061302511046,3.795930293105656,5.505482836622599,1
Zosma06g08250.1,1.9905966971400755,3.9514390514013034,5.884012647990207,1
Zosma05g14040.1,1.9730503234575094,3.9087460103043896,5.81822152039955,1
Zosma05g12790.1,1.994851727605755,3.967030675597254,5.8880085431779055,1
Zosma04g21360.1,1.9872607705046164,3.937169009161604,5.855489479483379,1
Zosma05g18730.1,1.9508157554775973,3.841350996489252,5.633728736787485,1
Zosma02g07670.1,1.927577162966011,3.754811704574203,5.488182072664566,1
Zosma03g22410.1,1.9342283965786191,3.819459167502991,5.6909220391416895,1
Zosma02g07320.1,1.972356556916257,3.9051081017027722,5.731116602714394,1
Zosma04g12580.1,1.9690618540108562,3.8972246083119435,5.6438011311935306,1
Zosma640g00070.1,1.9919885689195604,3.959702104129154,5.883502982930671,1
Zosma03g19540.1,1.9965485154502163,3.943903460538156,5.850376150790678,1
Zosma02g16040.1,1.9851431538702888,3.9566000384500684,5.868393111358944,1
Zosma02g22360.1,1.9555290545434425,3.8865814933610934,5.772744254755504,1
Zosma07g03050.1,1.968323992923234,3.8907929210101244,5.78136249634472,1
Zosma04g22350.1,1.9719592957684158,3.91411114666608,5.830904854923097,1
Zosma06g16120.1,1.9838972497557437,3.91332285179129,5.781202638073682,1
Zosma03g01580.1,1.9537179239287585,3.845205354259676,5.696310772424424,1
Zosma06g05900.1,1.9812148674235557,3.93977960907448,5.856664383655894,1
Zosma01g23180.1,1.974893971407677,3.887639882449863,5.665550390376365,1
Zosma01g20830.1,1.9941287473042921,3.95298074234948,5.850914437704684,1
Zosma06g00310.1,1.9938034034703982,3.967468840045693,5.886563563667794,1
Zosma02g12760.1,1.9798818285196884,3.8949737192798364,5.738634667250377,1
Zosma01g28430.1,1.9801762491106794,3.928362339438754,5.787621214673713,1
Zosma01g03140.1,1.994123967520493,3.962622559328312,5.886227486385012,1
Zosma06g02400.1,1.9966066330507821,3.96600029735523,5.9143084513751285,1
Zosma06g17690.1,1.9945556979465038,3.9472806666454074,5.851007499989355,1
Zosma15g00060.1,1.9795159067937265,3.917037713012093,5.790250355383513,1
Zosma06g09040.1,1.9731699458173857,3.9182637047365363,5.841859801443985,1
Zosma01g04270.1,1.9652119959243912,3.896601036210238,5.793330150251626,1
Zosma03g10730.1,1.9792169233276673,3.937236659846755,5.807831119473058,1
Zosma03g33770.1,1.8342717320523125,3.6054229030828853,5.187181360940352,1
Zosma02g04890.1,1.9784748173613818,3.871701090239676,5.682962100871176,1
Zosma01g18940.1,1.9398472022936046,3.840744448133995,5.733228284587786,1
Zosma04g08950.1,1.955077252010382,3.8846227981533437,5.798258364939889,1
Zosma03g21280.1,1.9848965635497888,3.9249271642773196,5.831446074410663,1
Zosma05g33860.1,1.9523871234761472,3.8248253890243373,5.617984507240744,1
Zosma01g02900.1,1.9886122218149715,3.958663289253122,5.868992179651152,1
Zosma01g08480.1,1.9921625863335035,3.9389419088191717,5.856026949794994,1
Zosma03g32650.1,1.9790873713239299,3.911100028686508,5.806119670983808,1
Zosma01g12560.1,1.997683916135486,3.957846013534091,5.854959412278025,1
Zosma06g03730.1,1.9729620086711324,3.9124416073848334,5.840543918540031,1
Zosma03g03140.1,1.965055816190818,3.898683275697539,5.812034540493204,1
Zosma06g22900.1,1.9901941004373682,3.9410953219227873,5.859344989199789,1
Zosma04g19860.1,1.98151887762256,3.936053334819571,5.857006653102248,1
Zosma02g06210.1,1.9902518428474372,3.9397655976315216,5.860861757099114,1
Zosma03g33910.1,1.9917019770424862,3.958845578994927,5.885211817449287,1
Zosma03g31620.1,1.9956149251744026,3.9488034822409075,5.859407782259619,1
Zosma1407g00020.1,1.9877188718614236,3.955220800420259,5.9029182603816235,1
Zosma06g18350.1,1.9971602275017086,3.9726947021231407,5.930793806357222,1
Zosma03g03300.1,1.9721894493727277,3.9091714040274645,5.812609396602745,1
Zosma05g15920.1,1.9570168898763827,3.89485129467812,5.742074687380954,1
Zosma02g24610.1,1.959258311300623,3.864123918928059,5.72313534489818,1
Zosma05g00470.1,1.9560157915996845,3.8676204666158926,5.749414855829704,1
Zosma04g16130.1,1.9198674885175844,3.795868039718338,5.617315587520158,1
Zosma07g00150.1,1.9601805522700795,3.8928389137677892,5.802824913296466,1
Zosma01g15000.1,1.8870539029125917,3.7183490174588285,5.441011973918883,1
Zosma01g41120.1,1.9957524277974354,3.9527216808059324,5.840886053435916,1
Zosma01g11910.1,1.9976100633466003,3.9269357648182406,5.823443331860326,1
Zosma01g24920.1,1.9684394925195692,3.8875015379443973,5.724654421866813,1
Zosma03g30470.1,1.9817604023375979,3.9218887844250894,5.831614203800912,1
Zosma03g36920.1,1.972008853035482,3.89480577137078,5.7706177098182625,1
Zosma01g25450.1,1.9947599237851912,3.966490946107028,5.906007030377689,1
Zosma05g23580.1,1.9991848740131952,3.970570228258199,5.913192531765709,1
Zosma02g16910.1,1.9766941107819676,3.930546803200374,5.843178404589192,1
Zosma05g17090.1,1.933861658454056,3.7461316874064994,5.3853731669698535,1
Zosma03g16590.1,1.999142362099461,3.9671856227454354,5.896690164737216,1
Zosma01g15010.1,1.9566367471917019,3.8917628286001587,5.75180559784106,1
Zosma02g02630.1,1.9752664013504826,3.9136367843406368,5.819991632537665,1
Zosma05g14170.1,1.969502480779671,3.9121065042197394,5.840275023048147,1
Zosma06g10200.1,1.9873394977992394,3.949153776228755,5.841866410398926,1
Zosma05g32800.1,1.9774242322112907,3.9221421141746315,5.801557863827679,1
Zosma02g13780.1,1.9741040730773622,3.9293983093055775,5.852254262272847,1
Zosma05g12480.1,1.9568136120283162,3.829667573442608,5.660240960361504,1
Zosma05g09990.1,1.9806819839932837,3.9014104509264045,5.749862983303318,1
Zosma03g32560.1,1.9987640789894758,3.9730210504479473,5.92374860083372,1
Zosma01g23250.1,1.9046146552152527,3.773257428027625,5.615386965809298,1
Zosma06g30230.1,1.95692117161154,3.867133789761409,5.66673926705118,1
Zosma04g25270.1,1.992900984648735,3.9672413132337248,5.912518805808536,1
Zosma02g09350.1,1.9596739742961433,3.883179109029062,5.738890149269386,1
Zosma01g07660.1,1.9957409052462483,3.974994587784752,5.924585917552645,1
Zosma03g22120.1,1.9858488894866553,3.945333052877529,5.880467329629381,1
Zosma05g24960.1,1.9958578895287507,3.9492528579290425,5.842016512818497,1
Zosma06g28250.1,1.9953678817877665,3.9689115803247526,5.904660692863469,1
Zosma03g14470.1,1.9606453302445115,3.8906787984470284,5.801070615704727,1
Zosma05g21330.1,1.9598415287709336,3.892376692319687,5.809810861730532,1
Zosma07g02510.1,1.9604629888801974,3.8502756105796117,5.586705178975649,1
Zosma262g00120.1,1.9992441878998304,3.9692415521628046,5.908795961917824,1
Zosma01g12120.1,1.9690936229077405,3.9000876247429046,5.815420316788026,1
Zosma06g01860.1,1.9910694007333811,3.941599711982459,5.862111464090352,1
Zosma23g00030.1,1.969583053603269,3.855956731416143,5.387647121468546,1
Zosma213g00010.1,1.9183379558743054,3.807633425991675,5.643014768164742,1
Zosma04g22050.1,1.9902552343764093,3.9580480954565282,5.883468374724652,1
Zosma06g14430.1,1.930300648918292,3.839523794630197,5.719728579485664,1
Zosma06g25030.1,1.992659973879768,3.9534133438009613,5.8709387259209125,1
Zosma01g00700.1,1.9895657196927305,3.924305907919353,5.820282395116776,1
Zosma07g00480.1,1.9543570224168698,3.870583909566705,5.757346522462627,1
Zosma05g11270.1,1.9822120593490342,3.937685283959262,5.855175230591386,1
Zosma04g20560.1,1.9407734799551661,3.871001260071805,5.725743486526202,1
Zosma04g25290.1,1.8678807718739125,3.6666647804379844,5.294284066895046,1
Zosma05g02020.1,1.9705176916916947,3.838570314019656,5.575016740807557,1
Zosma01g00370.1,1.933545566061847,3.821615527977208,5.557110010883407,1
Zosma05g01820.1,1.9879841959162858,3.93699917078703,5.81802762588346,1
Zosma03g15160.1,1.9768997399879857,3.8499321321257387,5.652399560120847,1
Zosma04g25630.1,1.9624544492656555,3.8784236858334227,5.765116453879197,1
Zosma04g07210.1,1.961631210209382,3.8980751437435206,5.792639587553659,1
Zosma06g14700.1,1.86222644954735,3.6837806695062323,5.475052788064793,1
Zosma06g10550.1,1.9886282732499139,3.95369965967857,5.873953109515223,1
Zosma06g24280.1,1.9652053549337798,3.8877895717115036,5.777792361804948,1
Zosma03g28930.1,1.9899086645355237,3.9241017975717907,5.803271736684632,1
Zosma05g13300.1,1.9512870153288173,3.7872099035645226,5.510317034627878,1
Zosma06g19980.1,1.9771330277995025,3.925706774608231,5.755035727507494,1
Zosma01g15500.1,1.9951653819478399,3.9538071181958725,5.8963205826640745,1
Zosma02g18660.1,1.961665411881397,3.886145913687334,5.763804289562465,1
Zosma02g23640.1,1.9937696957156166,3.9385911908246696,5.824326644006341,1
Zosma05g28270.1,1.9905847860002281,3.926770986500361,5.838071502496118,1
Zosma03g10300.1,1.9660960743523335,3.8915948989298585,5.6781661791229405,1
Zosma94g00030.1,1.9976391864152707,3.965757645377316,5.894197983085437,1
Zosma06g10480.1,1.9941887302335313,3.92579050776465,5.770704815501909,1
Zosma06g27040.1,1.8896354517333294,3.7596192215324606,5.549630023036268,1
Zosma05g22510.1,1.971788392443053,3.8978688997765953,5.69418013976321,1
Zosma01g11150.1,1.997119641091622,3.9701361805202637,5.905214084546307,1
Zosma01g06860.1,1.9884240869644971,3.9456688314835127,5.866219080576547,1
Zosma04g13040.1,1.931414324156754,3.828391588215316,5.636906289815992,1
Zosma07g03660.1,1.9982793841807611,3.840699485713573,5.463836718470356,1
Zosma01g01280.1,1.9945867575574519,3.966726264734282,5.907594218357524,1
Zosma02g01170.1,1.9758761005212158,3.9107700103369654,5.80017260487573,1
Zosma06g04870.1,1.9688620895806541,3.9061845879791552,5.8111219065705715,1
Zosma02g12810.1,1.9814883806774373,3.890853371833514,5.727090942508321,1
Zosma01g22700.1,1.8831185705137317,3.723845281887363,5.53983121550957,1
Zosma02g17180.1,1.9829456927480007,3.942365025069498,5.8738894678967775,1
Zosma04g01960.1,1.9744806451848835,3.9033358140827783,5.807042428933977,1
Zosma01g37140.1,1.9473990197009838,3.816901391990214,5.652127506268078,1
Zosma01g14810.1,1.9930215759482042,3.9678278766616124,5.906612180541488,1
Zosma01g10510.1,1.9402978862361822,3.830961568645034,5.693845580319571,1
Zosma02g09190.1,1.8995000149424546,3.727214322461149,5.46534727164453,1
Zosma06g15080.1,1.907295001798185,3.7543849212940095,5.53220708654017,1
Zosma01g15870.1,1.9906681668529471,3.971916091229623,5.9296451244723,1
Zosma05g09170.1,1.9692310271925662,3.9022658603794063,5.8238359891222204,1
Zosma04g19160.1,1.9308895196051632,3.830003727083233,5.707786870521247,1
Zosma01g33340.1,1.9552446747027548,3.861811720355257,5.695989351167926,1
Zosma03g17360.1,1.9734410306480195,3.9031084945676415,5.8078445189966885,1
Zosma03g02350.1,1.9320219357835648,3.8293184791630033,5.572044815904733,1
Zosma03g30780.1,1.9944269728908153,3.950343998217716,5.827551205272002,1
Zosma03g21530.1,1.9888279825834019,3.90121696189089,5.717959307750849,1
Zosma03g23410.1,1.972533200934095,3.898195425875782,5.808673792436783,1
Zosma06g18510.1,1.9569432327065779,3.876382331909978,5.778145023025003,1
Zosma05g08870.1,1.9551402949670649,3.885297501909876,5.7745450946050445,1
Zosma05g02920.1,1.982497020139875,3.9274864095363484,5.796360405149086,1
Zosma01g23280.1,1.9638414757913056,3.8919542094433637,5.794199754588105,1
Zosma06g12550.1,1.9953218698750148,3.950625784908255,5.8396891663816,1
Zosma07g03350.1,1.9484503436934875,3.876654010380778,5.776727370631804,1
Zosma04g18360.1,1.9869830804879323,3.9585634959677742,5.904377905615089,1
Zosma05g03050.1,1.9765077371823883,3.8382928024691854,5.5295697909629515,1
Zosma06g21850.1,1.9908683662960827,3.9407410299188044,5.833740683032818,1
Zosma06g12270.1,1.9994213074036409,3.956764572310926,5.871227762286815,1
Zosma04g17330.1,1.9672059579964722,3.9155076827124855,5.834521661274182,1
Zosma02g10170.1,1.970138294475239,3.9067063933895394,5.804177149292203,1
Zosma02g04640.1,1.960376216954194,3.8838367755627554,5.773119420594173,1
Zosma04g11690.1,1.96938976250226,3.913800638521897,5.816940126538646,1
Zosma05g14510.1,1.9542863434883668,3.8585373856982517,5.718202115165613,1
Zosma03g11620.1,1.9775024946408506,3.9349541642768617,5.7988961777376895,1
Zosma05g13200.1,1.9600454549527224,3.905492702543601,5.827653962081303,1
Zosma05g05680.1,1.9614141475052598,3.9010110308713704,5.789064932081055,1
Zosma07g02850.1,1.9655059387219236,3.892097025350091,5.765195020472316,1
Zosma03g12400.1,1.954871163974695,3.8877233807386053,5.764056807461864,1
Zosma04g15820.1,1.9928923290767142,3.945875923850285,5.803556206065181,1
Zosma01g29530.1,1.9770269774097011,3.896286401528767,5.774955966842904,1
Zosma06g16390.1,1.9983756904948025,3.981306500588895,5.948742135175278,1
Zosma05g13710.1,1.9571216533151585,3.882984910430665,5.793379361871092,1
Zosma03g15900.1,1.968403284621707,3.911795399041965,5.828657883336213,1
Zosma03g31290.1,1.9829753500311467,3.9438542593686416,5.849093027204342,1
Zosma05g21370.1,1.997739277169896,3.9773530444957417,5.883996591009579,1
Zosma02g02390.1,1.9945674468073338,3.9471467098126656,5.866394596417388,1
Zosma03g11050.1,1.8709584799198835,3.6239246650667853,5.296861714875592,1
Zosma02g15050.1,1.9741589266899806,3.92193654351067,5.847180388420563,1
Zosma05g29330.1,1.9856552189790824,3.8127004183435336,5.430743456808441,1
Zosma03g25580.1,1.9716842564686716,3.9133808088628204,5.820247391655813,1
Zosma07g00230.1,1.9496738744547515,3.873724540088795,5.740802253238122,1
Zosma06g12280.1,1.8733462971225228,3.659779892657659,5.197219907635907,1
Zosma06g26150.1,1.9790559704219794,3.9294421315023755,5.8548217681512345,1
Zosma02g02470.1,1.9970217235156045,3.9705333318668456,5.908838777491794,1
Zosma05g08960.1,1.972104183142052,3.8556169637579942,5.569009562701313,1
Zosma04g22330.1,1.9362826054712667,3.82966578120574,5.622009255413847,1
Zosma04g25680.1,1.9869066212070763,3.9564896951538087,5.89994104020444,1
Zosma01g26750.1,1.9873120129449555,3.948284901079758,5.868558325584409,1
Zosma02g19130.1,1.966974046828891,3.886388243620123,5.759260085201515,1
Zosma03g31300.1,1.9941254450705705,3.9660460257429038,5.905935883996936,1
Zosma04g17350.1,1.9766883126347687,3.8779497197109345,5.669802112697295,1
Zosma04g15000.1,1.9910377786524678,3.9420918289991254,5.844179013007164,1
Zosma01g39770.1,1.9782428954623004,3.923463679284822,5.840783672861651,1
Zosma05g06850.1,1.9856638467447585,3.9394837101746374,5.852628846202602,1
Zosma03g36780.1,1.9942731891317305,3.942584546687677,5.804286403431307,1
Zosma03g24900.1,1.9860000949601,3.92993261145948,5.825423468750579,1
Zosma01g15880.1,1.9944864753261256,3.975965176734995,5.8718881370656995,1
Zosma06g12440.1,1.9777854910276431,3.9264114079348964,5.849801015153848,1
Zosma1978g00010.1,1.821324047019477,3.6308503219181025,5.405624679170293,1
Zosma06g17910.1,1.9856505208638293,3.9397701009986292,5.8491240175932075,1
Zosma01g01070.1,1.9883736101702454,3.939188910351469,5.842875063936116,1
Zosma04g21280.1,1.847217029957153,3.573845379806368,4.912533975330239,1
Zosma05g04900.1,1.9978642867027936,3.9761149131481823,5.908096548913071,1
Zosma14g00150.1,1.9899852998823495,3.9295307159023634,5.827398157799537,1
Zosma05g00390.1,1.9807764865508561,3.9152129769067927,5.794747465580107,1
Zosma03g32380.1,1.9298136319715653,3.792685587127353,5.499659166053875,1
Zosma06g16000.1,1.9770417275872607,3.9207444241823404,5.8416535582570575,1
Zosma01g42170.1,1.9760162823281548,3.9162709646514133,5.816800869128388,1
Zosma05g04385.1,1.9645041768504088,3.851505391163995,5.672636079145608,1
Zosma06g08400.1,1.9910244554141936,3.9412354668994354,5.856671812361124,1
Zosma06g20090.1,1.9970230107399152,3.9592338353684924,5.8941405622864895,1
Zosma04g23180.1,1.9697360697988817,3.907741717405319,5.760569961257286,1
Zosma11g00020.1,1.9609682094591063,3.9130970841903703,5.841234433047173,1
Zosma05g02630.1,1.9962212923903626,3.950964695849755,5.88000556451401,1
Zosma05g28520.1,1.9784480865540814,3.9052790983031005,5.771771616611661,1
Zosma06g08600.1,1.9353109696220143,3.8314490945871436,5.689005453160958,1
Zosma41g00010.1,1.9993614642561999,3.9623546528234574,5.878844642754517,1
Zosma01g10550.1,1.9990809744471847,3.9588638625058885,5.887950570211782,1
Zosma13g00090.1,1.9845669718908128,3.9539304282670478,5.863742405154343,1
Zosma11g00160.1,1.9249300747936224,3.83070191338907,5.7133188117182065,1
Zosma1407g00060.1,1.9875011543958372,3.9488843746967732,5.8053475804163295,1
Zosma02g00380.1,1.9599836360009744,3.881165600414258,5.747162823540861,1
Zosma01g21950.1,1.9073195947390937,3.7995745278255253,5.663649867808251,1
Zosma01g18150.1,1.977923921603833,3.912636682817414,5.806958146346885,1
Zosma03g14740.1,1.9591548314939844,3.8813805553716296,5.786480201797297,1
Zosma01g36430.1,1.99286606147461,3.9517514125458573,5.862445465997253,1
Zosma03g13560.1,1.9116533896768582,3.743278270674254,5.393508709617158,1
Zosma01g28870.1,1.984574575648477,3.931446548275802,5.859794617775994,1
Zosma01g40100.1,1.9646678303399572,3.8673980369572116,5.738535467553868,1
Zosma06g12320.1,1.9799825689121362,3.8899163704724455,5.562789900393343,1
Zosma05g19930.1,1.9285620453948584,3.7652632069426315,5.471606036497997,1
Zosma03g30140.1,1.8960254967952648,3.6962049442629525,5.315518376283662,1
Zosma04g16620.1,1.974215571004687,3.9174674029765355,5.841138856793078,1
Zosma05g00740.1,1.9731894126305591,3.9143172620201034,5.834767717776256,1
Zosma02g10000.1,1.9747968239195908,3.8996454355795818,5.772844311185615,1
Zosma01g24560.1,1.9746541930025543,3.8988554604696986,5.791460814416643,1
Zosma05g22780.1,1.9601734778516806,3.830366167716769,5.611127486381257,1
Zosma05g14730.1,1.987536746056086,3.9007136676634664,5.727400884535218,1
Zosma04g02580.1,1.97681105262618,3.900970193748215,5.805027938637682,1
Zosma01g09770.1,1.968497830904861,3.9057222006001746,5.807531846388764,1
Zosma06g13750.1,1.9642031762975578,3.8477080800777705,5.653128097387983,1
Zosma25g00160.1,1.964762020087437,3.9177200113416637,5.833663537566016,1
Zosma05g04100.1,1.9458417289386316,3.845556807782623,5.708165976422011,1
Zosma06g19020.1,1.984090376316333,3.941616910719434,5.870705182084229,1
Zosma05g17600.1,1.9227180827093415,3.7603822839316785,5.49459926506593,1
Zosma06g07370.1,1.9640404355722676,3.887005396129651,5.776258855017777,1
Zosma03g03580.1,1.8561522228133436,3.6828280337039403,5.402849218902425,1
Zosma02g20270.1,1.9905737118825222,3.9688749525242297,5.900392476958085,1
Zosma07g01800.1,1.9705889805334014,3.886913031503811,5.74961415699573,1
Zosma01g24440.1,1.970286374041082,3.9035978615970386,5.820009979078337,1
